SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501048,86,Liberty,Liberty Windsor Gardens,386 North East Road,5087,-34.866102,138.643756,2,Unleaded,1635.0,2022-12-04T22:17:28.37,2022-12-08 14:00:05.787271,2022-12-08
61501049,169,On the Run,OTR Hillcrest,431 North East Rd & Forbes St,5086,-34.864657,138.644999,2,Unleaded,1635.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501050,111,Coles Express,Coles Express Windsor Gardens,526 North East Rd & Sudholz Rd,5087,-34.857693,138.655299,2,Unleaded,1639.0,2022-12-05T07:45:50.793,2022-12-08 14:00:05.787271,2022-12-08
61501056,169,On the Run,OTR Newton,72 Gorge Rd & Jan St,5074,-34.876163,138.674065,2,Unleaded,1615.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501058,169,On the Run,OTR Athelstone,310 Gorge Rd,5076,-34.871642,138.700406,2,Unleaded,1629.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501060,5,BP,BP Colonial,232 St Bernards Rd & Watson St,5073,-34.890146,138.674065,2,Unleaded,1679.0,2022-12-06T03:24:19.953,2022-12-08 14:00:05.787271,2022-12-08
61501061,111,Coles Express,Coles Express Hectorville,150 Montacute Rd & St Bernards Rd,5073,-34.888665,138.673945,2,Unleaded,1659.0,2022-12-05T23:15:55.107,2022-12-08 14:00:05.787271,2022-12-08
61501065,3421066,Ampol,Ampol Campbelltown,542 Lower North East Rd,5074,-34.885681,138.659199,2,Unleaded,1619.0,2022-12-08T02:18:00,2022-12-08 14:00:05.787271,2022-12-08
61501069,87,AM/PM,BP St Peters,1 Harrow Road,5069,-34.912899,138.624643,2,Unleaded,1635.0,2022-12-07T06:29:56.883,2022-12-08 14:00:05.787271,2022-12-08
61501070,169,On the Run,OTR Kent Town,1 Fullarton Rd & North Tce,5067,-34.916167,138.622503,2,Unleaded,1629.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501072,3421028,X Convenience,X Convenience St Peters,88 Stephens Tce,5069,-34.901222,138.618602,2,Unleaded,1635.0,2022-12-08T01:35:51.7,2022-12-08 14:00:05.787271,2022-12-08
61501073,111,Coles Express,Coles Express Rose Park,150 Fullarton Rd & Alexandra Av,5067,-34.930821,138.623865,2,Unleaded,1659.0,2022-12-08T00:00:51.907,2022-12-08 14:00:05.787271,2022-12-08
61501075,169,On the Run,OTR Fullarton,Fullarton Rd & Fisher St,5063,-34.956366,138.626129,2,Unleaded,1659.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501076,169,On the Run,OTR Pasadena,14 Fiveash Dr & Painter St,5042,-35.001015,138.591021,2,Unleaded,1645.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501078,87,AM/PM,AMPM Edwardstown,62-102 Daws Road,5039,-34.992557,138.569906,2,Unleaded,1669.0,2022-12-05T19:13:03.577,2022-12-08 14:00:05.787271,2022-12-08
61501079,3421066,Ampol,Ampol Edwardstown,1004 South Rd,5039,-34.981641,138.573688,2,Unleaded,1639.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501082,111,Coles Express,Coles Express Thebarton,53-57 Port Rd & Smith St,5031,-34.915161,138.577587,2,Unleaded,1649.0,2022-12-08T00:05:44.753,2022-12-08 14:00:05.787271,2022-12-08
61501083,169,On the Run,OTR Marion,754 Marion Rd & Finniss St,5043,-35.005928,138.557791,2,Unleaded,1625.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501087,169,On the Run,OTR Glengowrie,Oaklands Road,5044,-34.996464,138.530637,2,Unleaded,1635.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501088,169,On the Run,OTR Glenelg East,66 Brighton Rd & Diagonal Rd,5045,-34.985332,138.520935,2,Unleaded,1635.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501091,3421066,Ampol,Ampol North Brighton,323-327 Brighton Rd & Lynmouth Av,5048,-35.005885,138.521797,2,Unleaded,1665.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501093,3421066,Ampol,Ampol West Hindmarsh,484 Port Road,5007,-34.898127,138.560345,2,Unleaded,1619.0,2022-12-08T02:12:00,2022-12-08 14:00:05.787271,2022-12-08
61501095,3421066,Ampol,Ampol Salisbury Park,1916 Main North Rd & Malinya Dr,5109,-34.758271,138.676013,2,Unleaded,1650.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501097,3421066,Ampol,Ampol Modbury,1003 North East Rd & Montague Rd,5092,-34.828014,138.692029,2,Unleaded,1625.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501098,3421066,Ampol,Ampol St Agnes,1244 North East Rd & Benbowie St,5097,-34.821599,138.715792,2,Unleaded,1669.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501102,111,Coles Express,Coles Express Elizabeth Park,110 Yorktown Rd & Butterfield Rd,5113,-34.709074,138.684342,2,Unleaded,1659.0,2022-12-04T20:15:49.893,2022-12-08 14:00:05.787271,2022-12-08
61501103,111,Coles Express,Coles Express Smithfield East,Main North Rd & Churcher Av,5114,-34.684736,138.693029,2,Unleaded,1659.0,2022-12-05T23:15:55.153,2022-12-08 14:00:05.787271,2022-12-08
61501105,111,Coles Express,Coles Express Parafield Gardens,443 Salisbury Hwy & Shepherdson Rd,5107,-34.788748,138.618216,2,Unleaded,1999.0,2022-12-07T00:15:51.027,2022-12-08 14:00:05.787271,2022-12-08
